0,0.00246019,0.0620558,0.00202852,0.00082202
0.244083,0.000658083,0.03369,0.00226164,0.00509696
0,0,0,0,0
0,0.0031888,0.0974112,0.093339,0.0235004
0.237891,0.00128689,0.0442106,0.12484,0.0240809
0,0,0,0,0
0,0.0913858,0.0797011,0.00281068,0.000832033
0.364822,0.0260252,0.0453102,0.00309589,0.00553098
0,0,0,0,0
