0,0.00830462,0.0861611,0.00128776,0.00633674
0.181091,9.6035e-05,0.0848941,0.00133708,0.00638592
0,0,0,0,0
0,0.0101231,0.0859091,0.0111245,0.0434369
0.179625,8.42094e-05,0.0876522,0.0107653,0.0127274
0,0,0,0,0
0,0.0501625,0.103125,0.00127438,0.00633962
0.240329,0.000323772,0.103223,0.00129725,0.00640278
0,0,0,0,0
