0,0.00316367,0.0163832,0.000767725,0.000771427
0.0349422,0.000390291,0.00589025,0.000411398,0.00350361
0,0,0,0,0
0,0.00378337,0.0142111,0.0119085,0.0433411
0.0365319,0.000836372,0.0065454,0.0349286,0.0448503
0,0,0,0,0
0,0.0142456,0.0190058,0.0550121,0.000754023
0.0456661,0.00233011,0.00791199,0.000527386,0.00389147
0,0,0,0,0
