0,0.00817697,0.0813794,0.00194724,0.00631626
0.175871,0.00793777,0.0799345,0.00206585,0.0218284
0,0,0,0,0
0,0.00991721,0.0796925,0.0166979,0.0218357
0.177054,0.00786107,0.0796679,0.0166949,0.0216219
0,0,0,0,0
0,0.0499792,0.0967255,0.00193235,0.00631678
0.244508,0.0461242,0.0967944,0.00201255,0.0216778
0,0,0,0,0
