0,0.00163288,0.310086,0.00473813,0.00131385
0.699002,5.7435e-05,0.311013,0.00480458,0.0013171
0,0,0,0,0
0,0.00183206,0.309904,0.0175106,0.00364099
0.693941,6.02484e-05,0.309988,0.0173549,0.00131013
0,0,0,0,0
0,0.24796,0.411229,0.0047319,0.00131342
1.03125,0.00289028,0.411546,0.00473923,0.00131238
0,0,0,0,0
