0,0.00310841,0.0243629,0.00117238,0.00123947
0.0524736,0.00019381,0.0130063,0.000618173,0.000906324
0,0,0,0,0
0,0.00397811,0.017184,0.0195774,0.0262802
0.0574843,0.000439048,0.0133531,0.0146417,0.00492439
0,0,0,0,0
0,0.0135429,0.0291195,3.2992e-06,0.0012424
0.0708858,7.77245e-05,0.0180279,0.000575501,0.000875807
0,0,0,0,0
