0,0.00331037,0.0364911,0.000819549,0.00131257
0.10465,0.00163736,0.0146628,0.000938269,0.00655239
0,0,0,0,0
0,0.00427232,0.042183,0.0435512,0.0282525
0.102967,0.00235088,0.0164842,0.047409,0.0286196
0,0,0,0,0
0,0.0298447,0.0452636,3.4144e-06,0.00131495
0.144136,0.00907254,0.0195787,0.000898672,0.00693378
0,0,0,0,0
