0,0.000666244,0.00922584,0.00059062,4.94682e-05
0.178348,1.0593e-05,0.00932375,0.000588545,5.44898e-05
0,0,0,0,0
0,0.000724391,0.00922898,0.00725868,0.00101614
0.196512,3.45015e-05,0.00934519,0.00727176,9.45068e-05
0,0,0,0,0
0,0.0827296,0.0122326,0.00187376,4.95152e-05
0.374667,0.000367041,0.012273,0.00186736,5.25419e-05
0,0,0,0,0
